run,Latitude,Longitude,ABS_latit,log2sum_RPKM,SMN30cm_1,haiba,totP,cec_0.30_mean,nitrogen_0.30_mean,phh2o_0.30_mean,annual_solar_radiation,annual_average_temp,geo_continent,geo_loc_me5,geo_loc_me,RPKM_16S,log2_RPKM_16S,sum-RPKM,CN30cm_1,SMC30cm_1,annual_average_prec,labP,orgP,soc_0.30_mean
SRR14555696,45.683333,126.633333,45.683333,12.41543545,16.9204998,158,321.8891602,,,,161431,4.516666651,Asia,Asia,"Chi:Harbin\,Heilongjiang Province",1425.77,10.47752555,5462.84,8.189296722,138.5670013,531,39.77147675,130.8690491,
SRR14555697,45.683333,126.633333,45.683333,12.25301719,16.9204998,158,321.8891602,,,,161431,4.516666651,Asia,Asia,"Chi:Harbin\,Heilongjiang Province",1486.57,10.53777168,4881.19,8.189296722,138.5670013,531,39.77147675,130.8690491,
SRR14555698,45.683333,126.633333,45.683333,12.13161906,16.9204998,158,321.8891602,,,,161431,4.516666651,Asia,Asia,"Chi:Harbin\,Heilongjiang Province",1358.51,10.40780947,4487.26,8.189296722,138.5670013,531,39.77147675,130.8690491,
SRR14555699,45.683333,126.633333,45.683333,12.4514378,16.9204998,158,321.8891602,,,,161431,4.516666651,Asia,Asia,"Chi:Harbin\,Heilongjiang Province",1438.94,10.49079072,5600.88,8.189296722,138.5670013,531,39.77147675,130.8690491,
SRR14555700,45.683333,126.633333,45.683333,11.77918173,16.9204998,158,321.8891602,,,,161431,4.516666651,Asia,Asia,"Chi:Harbin\,Heilongjiang Province",1014.42,9.986439379,3514.69,8.189296722,138.5670013,531,39.77147675,130.8690491,
SRR14555701,45.683333,126.633333,45.683333,11.7264268,16.9204998,158,321.8891602,,,,161431,4.516666651,Asia,Asia,"Chi:Harbin\,Heilongjiang Province",1100.56,10.10402208,3388.49,8.189296722,138.5670013,531,39.77147675,130.8690491,
SRR14555702,45.683333,126.633333,45.683333,11.84271176,16.9204998,158,321.8891602,,,,161431,4.516666651,Asia,Asia,"Chi:Harbin\,Heilongjiang Province",1083.72,10.08177634,3672.92,8.189296722,138.5670013,531,39.77147675,130.8690491,
SRR14573563,64.54,-51.12,64.54,11.46152037,,0,545.8120117,304.5374552,549.8197021,5.88195432,107483,-0.943333363,North America,North America,Greenland: Qoornoq,558.968,9.126621883,2820.08,,,744,67.43858337,221.908371,1034.548604
SRR14573564,64.54,-51.12,64.54,11.23248089,,0,545.8120117,304.5374552,549.8197021,5.88195432,107483,-0.943333363,North America,North America,Greenland: Qoornoq,551.582,9.107431567,2406.1,,,744,67.43858337,221.908371,1034.548604
SRR14573565,69.27,-53.45,69.27,11.27136381,,359,,300.5366821,551.5098572,6.093943659,102237,-6.702941351,North America,North America,Greenland: Disko Island,720.279,9.492412032,2471.83,,,441,,,764.244517
SRR14573566,69.27,-53.45,69.27,10.90750662,,359,,300.5366821,551.5098572,6.093943659,102237,-6.702941351,North America,North America,Greenland: Disko Island,674.353,9.397360179,1920.82,,,441,,,764.244517
SRR14573567,71.26,-52.6,71.26,11.04021436,,444,,311.1571452,476.6650899,6.43102417,102880,-7.794666807,North America,North America,Greenland: Qalatup Taserssua,689.35,9.429092851,2105.89,,,208,,,719.501119
SRR14573568,71.26,-52.6,71.26,11.08494123,,444,,311.1571452,476.6650899,6.43102417,102880,-7.794666807,North America,North America,Greenland: Qalatup Taserssua,747.937,9.546772944,2172.2,,,208,,,719.501119
SRR14573569,80.82,-66.39,80.82,11.3205975,,0,,,,,96310,0,North America,North America,Greenland: Hans Island,740.859,9.533055185,2557.64,,,130,,,
SRR14573570,80.82,-66.39,80.82,10.97918937,,0,,,,,96310,0,North America,North America,Greenland: Hans Island,610.497,9.253840396,2018.67,,,130,,,
SRR14573571,83.66,-33.37,83.66,10.71123677,,0,,,,,82554,0,North America,North America,Greenland: Kap Morris Jesup,781.128,9.609415166,1676.5,,,150,,,
SRR14573572,83.66,-33.37,83.66,12.19022285,,0,,,,,82554,0,North America,North America,Greenland: Kap Morris Jesup,790.857,9.627273045,4673.29,,,150,,,
SRR14623159,-23.32,15.08,23.32,12.46768706,11.21100044,481,503.8467712,117.2583059,63.77001699,8.488804372,239683,20.49100002,Africa,Africa,mibia: Central mib Desert,2092.45,11.03097743,5664.32,3.40890193,38.21720123,36,43.10734177,24.30903053,38.81572342
SRR14623160,-23.32,15.08,23.32,12.58444582,11.21100044,481,503.8467712,117.2583059,63.77001699,8.488804372,239683,20.49100002,Africa,Africa,mibia: Central mib Desert,1921.52,10.90803228,6141.8,3.40890193,38.21720123,36,43.10734177,24.30903053,38.81572342
SRR14623161,-23.32,15.08,23.32,12.1618499,11.21100044,481,503.8467712,117.2583059,63.77001699,8.488804372,239683,20.49100002,Africa,Africa,mibia: Central mib Desert,1421.62,10.47332017,4582.28,3.40890193,38.21720123,36,43.10734177,24.30903053,38.81572342
SRR15130125,65.1,-18.98,65.1,11.95438173,10.60229969,753,321.8891602,261.9490407,456.4244385,5.934953435,87104,-0.359666675,Europe,Europe,Iceland,492.557,8.944146876,3968.51,10.82199192,114.737999,846,39.77147675,130.8690491,1729.999959
SRR15130126,65.1,-18.98,65.1,11.52002439,10.60229969,753,321.8891602,261.9490407,456.4244385,5.934953435,87104,-0.359666675,Europe,Europe,Iceland,610.257,9.253273128,2936.79,10.82199192,114.737999,846,39.77147675,130.8690491,1729.999959
SRR15130127,65.1,-18.98,65.1,11.58334138,10.60229969,753,321.8891602,261.9490407,456.4244385,5.934953435,87104,-0.359666675,Europe,Europe,Iceland,592.626,9.210978112,3068.55,10.82199192,114.737999,846,39.77147675,130.8690491,1729.999959
SRR15130128,65.1,-18.98,65.1,10.9933984,10.60229969,753,321.8891602,261.9490407,456.4244385,5.934953435,87104,-0.359666675,Europe,Europe,Iceland,594.46,9.215435927,2038.65,10.82199192,114.737999,846,39.77147675,130.8690491,1729.999959
SRR15168755,40.6529,-104.9995,40.6529,11.30569128,12.35709953,1559,297.1404114,170.6014048,153.3347295,7.684511312,193550,9.105999976,North America,North America,"USA: Colorado\, Fort Collins",736.964,9.525450337,2531.35,8.331323624,102.9509964,382,15.60473537,55.66345978,132.3357213
SRR15373726,33.68,102.93,33.68,9.882704179,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",854.571,9.73905655,944.04,7.722362995,348.6669922,659,,,741.4100749
SRR15373727,33.68,102.93,33.68,9.988727285,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",807.09,9.65658575,1016.03,7.722362995,348.6669922,659,,,741.4100749
SRR15373728,33.68,102.93,33.68,9.96960237,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",761.504,9.572707805,1002.65,7.722362995,348.6669922,659,,,741.4100749
SRR15373729,33.68,102.93,33.68,12.29931965,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",2480.36,11.27633381,5040.39,7.722362995,348.6669922,659,,,741.4100749
SRR15373730,33.68,102.93,33.68,12.17951727,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",2345.98,11.195975,4638.74,7.722362995,348.6669922,659,,,741.4100749
SRR15373731,33.68,102.93,33.68,12.42173876,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",2490.55,11.28224866,5486.76,7.722362995,348.6669922,659,,,741.4100749
SRR15373732,33.68,102.93,33.68,12.03617018,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",1588.8,10.63372181,4199.99,7.722362995,348.6669922,659,,,741.4100749
SRR15373733,33.68,102.93,33.68,11.96016126,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",1546.97,10.5952295,3984.44,7.722362995,348.6669922,659,,,741.4100749
SRR15373734,33.68,102.93,33.68,11.9686236,45.15029907,3467,,291.8680471,362.5970001,6.894020081,162738,1.809000144,Asia,Asia,"Chi: Axi township\, Sichuan province",1537.31,10.5861924,4007.88,7.722362995,348.6669922,659,,,741.4100749
SRR15377920,44.194817,-86.091533,44.194817,9.788522589,22.65480042,249,251.255188,171.2336248,333.7723745,5.014050674,151638,7.338666588,North America,North America,USA:Michigan,414.781,8.696205999,884.38,6.586109638,149.2070007,862,17.74746132,109.2606506,421.1178182
SRR15377921,44.194817,-86.091533,44.194817,10.53371907,22.65480042,249,251.255188,171.2336248,333.7723745,5.014050674,151638,7.338666588,North America,North America,USA:Michigan,440.724,8.783731652,1482.4,6.586109638,149.2070007,862,17.74746132,109.2606506,421.1178182
SRR15377922,44.194817,-86.091533,44.194817,10.13886054,22.65480042,249,251.255188,171.2336248,333.7723745,5.014050674,151638,7.338666588,North America,North America,USA:Michigan,554.623,9.115363635,1127.46,6.586109638,149.2070007,862,17.74746132,109.2606506,421.1178182
SRR15377923,44.194817,-86.091533,44.194817,10.08885448,22.65480042,249,251.255188,171.2336248,333.7723745,5.014050674,151638,7.338666588,North America,North America,USA:Michigan,558.343,9.125007857,1089.05,6.586109638,149.2070007,862,17.74746132,109.2606506,421.1178182
SRR15377924,44.320483,-85.977083,44.320483,10.19369783,21.54899979,247,251.255188,169.4932836,312.1911163,5.000483068,150976,7.224666491,North America,North America,USA:Michigan,457.693,8.838236417,1171.14,6.589262009,141.9920044,856,17.74746132,109.2606506,403.2616323
SRR15377925,44.320483,-85.977083,44.320483,10.51037847,21.54899979,247,251.255188,169.4932836,312.1911163,5.000483068,150976,7.224666491,North America,North America,USA:Michigan,584.284,9.190525973,1458.61,6.589262009,141.9920044,856,17.74746132,109.2606506,403.2616323
SRR15377926,44.320483,-85.977083,44.320483,9.967730609,21.54899979,247,251.255188,169.4932836,312.1911163,5.000483068,150976,7.224666491,North America,North America,USA:Michigan,573.609,9.16392385,1001.35,6.589262009,141.9920044,856,17.74746132,109.2606506,403.2616323
SRR15377927,44.320483,-85.977083,44.320483,9.920561279,21.54899979,247,251.255188,169.4932836,312.1911163,5.000483068,150976,7.224666491,North America,North America,USA:Michigan,356.614,8.478219531,969.14,6.589262009,141.9920044,856,17.74746132,109.2606506,403.2616323
SRR15377928,44.320483,-85.977083,44.320483,9.719577061,21.54899979,247,251.255188,169.4932836,312.1911163,5.000483068,150976,7.224666491,North America,North America,USA:Michigan,533.302,9.058808928,843.11,6.589262009,141.9920044,856,17.74746132,109.2606506,403.2616323
SRR15377929,44.192783,-85.677217,44.192783,10.25268908,21.54899979,347,251.255188,134.1727956,325.879542,4.913907115,150552,6.629666775,North America,North America,USA:Michigan,389.323,8.604823767,1220.02,6.589262009,141.9920044,848,17.74746132,109.2606506,386.8180389
SRR15377930,44.192783,-85.677217,44.192783,10.08567162,21.54899979,347,251.255188,134.1727956,325.879542,4.913907115,150552,6.629666775,North America,North America,USA:Michigan,412.258,8.68740368,1086.65,6.589262009,141.9920044,848,17.74746132,109.2606506,386.8180389
SRR15377931,44.192783,-85.677217,44.192783,10.24173295,21.54899979,347,251.255188,134.1727956,325.879542,4.913907115,150552,6.629666775,North America,North America,USA:Michigan,422.655,8.723336707,1210.79,6.589262009,141.9920044,848,17.74746132,109.2606506,386.8180389
SRR15377932,44.192783,-85.677217,44.192783,9.974557992,21.54899979,347,251.255188,134.1727956,325.879542,4.913907115,150552,6.629666775,North America,North America,USA:Michigan,519.756,9.021690697,1006.1,6.589262009,141.9920044,848,17.74746132,109.2606506,386.8180389
SRR15377933,44.194817,-86.091533,44.194817,10.00080284,22.65480042,249,251.255188,171.2336248,333.7723745,5.014050674,151638,7.338666588,North America,North America,USA:Michigan,502.388,8.972658194,1024.57,6.586109638,149.2070007,862,17.74746132,109.2606506,421.1178182
SRR15377934,44.192783,-85.677217,44.192783,9.639684382,21.54899979,347,251.255188,134.1727956,325.879542,4.913907115,150552,6.629666775,North America,North America,USA:Michigan,511.592,8.998849894,797.69,6.589262009,141.9920044,848,17.74746132,109.2606506,386.8180389
SRR15377935,44.219467,-85.668583,44.219467,10.32823734,21.54899979,402,251.255188,127.9542033,347.5360718,4.841093699,150324,6.404333115,North America,North America,USA:Michigan,465.299,8.862014276,1285.61,6.589262009,141.9920044,852,17.74746132,109.2606506,416.3600464
SRR15377936,44.219467,-85.668583,44.219467,10.27661298,21.54899979,402,251.255188,127.9542033,347.5360718,4.841093699,150324,6.404333115,North America,North America,USA:Michigan,363.34,8.50517639,1240.42,6.589262009,141.9920044,852,17.74746132,109.2606506,416.3600464
SRR15377937,44.219467,-85.668583,44.219467,9.240719792,21.54899979,402,251.255188,127.9542033,347.5360718,4.841093699,150324,6.404333115,North America,North America,USA:Michigan,404.818,8.66112963,604.97,6.589262009,141.9920044,852,17.74746132,109.2606506,416.3600464
SRR15377938,44.219467,-85.668583,44.219467,10.40033512,21.54899979,402,251.255188,127.9542033,347.5360718,4.841093699,150324,6.404333115,North America,North America,USA:Michigan,461.94,8.851561666,1351.49,6.589262009,141.9920044,852,17.74746132,109.2606506,416.3600464
SRR15377939,44.219467,-85.668583,44.219467,10.06896633,21.54899979,402,251.255188,127.9542033,347.5360718,4.841093699,150324,6.404333115,North America,North America,USA:Michigan,453.79,8.825881007,1074.14,6.589262009,141.9920044,852,17.74746132,109.2606506,416.3600464
SRR15377940,44.3101,-85.896583,44.3101,10.12106722,21.54899979,312,251.255188,138.5570221,284.4882024,5.105368551,150781,6.916999916,North America,North America,USA:Michigan,541.713,9.081384903,1113.64,6.589262009,141.9920044,856,17.74746132,109.2606506,427.7314911
SRR15377941,44.3101,-85.896583,44.3101,10.43323072,21.54899979,312,251.255188,138.5570221,284.4882024,5.105368551,150781,6.916999916,North America,North America,USA:Michigan,518.729,9.018837217,1382.66,6.589262009,141.9920044,856,17.74746132,109.2606506,427.7314911
SRR15377942,44.3101,-85.896583,44.3101,10.30378075,21.54899979,312,251.255188,138.5570221,284.4882024,5.105368551,150781,6.916999916,North America,North America,USA:Michigan,426.059,8.734909416,1264,6.589262009,141.9920044,856,17.74746132,109.2606506,427.7314911
SRR15377943,44.3101,-85.896583,44.3101,10.32377536,21.54899979,312,251.255188,138.5570221,284.4882024,5.105368551,150781,6.916999916,North America,North America,USA:Michigan,536.601,9.067705933,1281.64,6.589262009,141.9920044,856,17.74746132,109.2606506,427.7314911
SRR15377944,44.346883,-85.484083,44.346883,10.5651116,12.4708004,420,450.1655273,143.3153,332.9557343,5.185739136,149638,6.169666658,North America,North America,USA:Michigan,657.053,9.359865937,1515.01,10.77597141,134.3849945,815,31.79753494,195.7586823,426.9345805
SRR15377945,44.3101,-85.896583,44.3101,10.08690581,21.54899979,312,251.255188,138.5570221,284.4882024,5.105368551,150781,6.916999916,North America,North America,USA:Michigan,496.313,8.955106434,1087.58,6.589262009,141.9920044,856,17.74746132,109.2606506,427.7314911
SRR15377946,44.2566,-86.083683,44.2566,9.744278848,22.65480042,203,251.255188,170.6240565,385.1831563,5.02111028,151640,7.486999981,North America,North America,USA:Michigan,464.212,8.858640007,857.67,6.586109638,149.2070007,854,17.74746132,109.2606506,486.7336629
SRR15377947,44.2566,-86.083683,44.2566,10.05484848,22.65480042,203,251.255188,170.6240565,385.1831563,5.02111028,151640,7.486999981,North America,North America,USA:Michigan,561.239,9.132471454,1063.68,6.586109638,149.2070007,854,17.74746132,109.2606506,486.7336629
SRR15377948,44.2566,-86.083683,44.2566,10.05283972,22.65480042,203,251.255188,170.6240565,385.1831563,5.02111028,151640,7.486999981,North America,North America,USA:Michigan,431.565,8.753434057,1062.2,6.586109638,149.2070007,854,17.74746132,109.2606506,486.7336629
SRR15377949,44.2566,-86.083683,44.2566,10.1781295,22.65480042,203,251.255188,170.6240565,385.1831563,5.02111028,151640,7.486999981,North America,North America,USA:Michigan,498.86,8.962491184,1158.57,6.586109638,149.2070007,854,17.74746132,109.2606506,486.7336629
SRR15377950,44.2566,-86.083683,44.2566,9.688250309,22.65480042,203,251.255188,170.6240565,385.1831563,5.02111028,151640,7.486999981,North America,North America,USA:Michigan,477.186,8.898407907,825,6.586109638,149.2070007,854,17.74746132,109.2606506,486.7336629
SRR15377951,44.346733,-85.481817,44.346733,9.942353219,12.4708004,420,450.1655273,140.7087835,326.7593307,5.185624568,149638,6.169666658,North America,North America,USA:Michigan,564.035,9.139640879,983.89,10.77597141,134.3849945,815,31.79753494,195.7586823,396.4382324
SRR15377952,44.346733,-85.481817,44.346733,9.509458329,12.4708004,420,450.1655273,140.7087835,326.7593307,5.185624568,149638,6.169666658,North America,North America,USA:Michigan,786.671,9.619616591,728.84,10.77597141,134.3849945,815,31.79753494,195.7586823,396.4382324
SRR15377953,44.346733,-85.481817,44.346733,10.08222889,12.4708004,420,450.1655273,140.7087835,326.7593307,5.185624568,149638,6.169666658,North America,North America,USA:Michigan,634.213,9.30882364,1084.06,10.77597141,134.3849945,815,31.79753494,195.7586823,396.4382324
SRR15377954,44.346733,-85.481817,44.346733,8.854307399,12.4708004,420,450.1655273,140.7087835,326.7593307,5.185624568,149638,6.169666658,North America,North America,USA:Michigan,879.489,9.780521723,462.82,10.77597141,134.3849945,815,31.79753494,195.7586823,396.4382324
SRR15377955,44.346883,-85.484083,44.346883,10.13892451,12.4708004,420,450.1655273,143.3153,332.9557343,5.185739136,149638,6.169666658,North America,North America,USA:Michigan,621.896,9.280529528,1127.51,10.77597141,134.3849945,815,31.79753494,195.7586823,426.9345805
SRR15377956,44.271933,-85.992533,44.271933,10.37609282,21.54899979,220,251.255188,116.8845545,312.3299001,4.921865082,151380,7.322999994,North America,North America,USA:Michigan,482.139,8.913305323,1328.97,6.589262009,141.9920044,854,17.74746132,109.2606506,369.8462728
SRR15377957,44.271933,-85.992533,44.271933,10.0277678,21.54899979,220,251.255188,116.8845545,312.3299001,4.921865082,151380,7.322999994,North America,North America,USA:Michigan,486.756,8.927054952,1043.9,6.589262009,141.9920044,854,17.74746132,109.2606506,369.8462728
SRR15377958,44.271933,-85.992533,44.271933,10.33804551,21.54899979,220,251.255188,116.8845545,312.3299001,4.921865082,151380,7.322999994,North America,North America,USA:Michigan,463.201,8.855494558,1294.38,6.589262009,141.9920044,854,17.74746132,109.2606506,369.8462728
SRR15377959,44.271933,-85.992533,44.271933,10.36643151,21.54899979,220,251.255188,116.8845545,312.3299001,4.921865082,151380,7.322999994,North America,North America,USA:Michigan,462.343,8.852819736,1320.1,6.589262009,141.9920044,854,17.74746132,109.2606506,369.8462728
SRR15377960,44.271933,-85.992533,44.271933,10.20283397,21.54899979,220,251.255188,116.8845545,312.3299001,4.921865082,151380,7.322999994,North America,North America,USA:Michigan,407.459,8.670511087,1178.58,6.589262009,141.9920044,854,17.74746132,109.2606506,369.8462728
SRR15377961,44.2642,-86.1779,44.2642,10.23267275,22.65480042,198,251.255188,155.238355,419.2312215,4.990672811,151914,7.59800004,North America,North America,USA:Michigan,410.216,8.680239953,1203.21,6.586109638,149.2070007,847,17.74746132,109.2606506,466.109787
SRR15377962,44.2642,-86.1779,44.2642,10.28861234,22.65480042,198,251.255188,155.238355,419.2312215,4.990672811,151914,7.59800004,North America,North America,USA:Michigan,417.841,8.706810251,1250.78,6.586109638,149.2070007,847,17.74746132,109.2606506,466.109787
SRR15377963,44.2642,-86.1779,44.2642,10.12521972,22.65480042,198,251.255188,155.238355,419.2312215,4.990672811,151914,7.59800004,North America,North America,USA:Michigan,392.834,8.617775991,1116.85,6.586109638,149.2070007,847,17.74746132,109.2606506,466.109787
